THPREDICTIONS F2R100_D  Deuteron
0    1.48567             2.49946             
1    1.48738             2.53437             
2    1.48913             2.57043             
3    1.49092             2.60763             
4    1.49276             2.64599             
5    1.49465             2.68551             
6    1.49659             2.7262              
7    1.49859             2.76804             
8    1.50065             2.81103             
9    1.50278             2.85514             
10   1.50499             2.90038             
11   1.5073              2.94678             
12   1.50968             2.99429             
13   1.51212             3.04287             
14   1.51462             3.0925              
15   1.51721             3.14323             
16   1.51989             3.19503             
17   1.52264             3.24784             
18   1.52542             3.30162             
19   1.52826             3.35636             
20   1.53114             3.41208             
21   1.53405             3.46869             
22   1.537               3.52608             
23   1.54                3.58417             
24   1.54307             3.64303             
25   1.54624             3.70269             
26   1.54947             3.76302             
27   1.55269             3.82381             
28   1.55591             3.88493             
29   1.55908             3.94619             
30   1.56216             4.00733             
31   1.56517             4.06838             
32   1.56819             4.12943             
33   1.57122             4.19032             
34   1.57418             4.25074             
35   1.57702             4.31036             
36   1.57975             4.36907             
37   1.58234             4.42661             
38   1.58474             4.48271             
39   1.58689             4.53695             
40   1.58884             4.58923             
41   1.59034             4.63859             
42   1.59129             4.6843              
43   1.59194             4.72695             
44   1.59233             4.7665              
45   1.5921              4.80002             
46   1.59109             4.82564             
47   1.58951             4.84637             
48   1.58705             4.8601              
49   1.58413             4.86753             
50   1.5813              4.87129             
51   1.57823             4.86893             
52   1.57136             4.82807             
53   1.56061             4.74878             
54   1.54915             4.66167             
55   1.53005             4.50424             
56   1.51872             4.41856             
57   1.52206             4.46771             
58   1.51592             4.43343             
59   1.47999             4.13228             
60   1.42372             3.64886             
61   1.31359             2.67525             
62   1.1372              1.1009              
63   1.03341             0.188636            
64   1.01232             0.0636573           
65   1.01102             0.0598516           
66   1.00973             0.0565616           
67   1.00845             0.0537795           
68   1.00717             0.0514545           
69   1.00587             0.0495783           
70   1.0046              0.0481634           
71   1.00334             0.0470882           
72   1.00215             0.0462861           
73   1.00107             0.0457418           
74   0.999886            0.0452727           
75   0.998585            0.0448456           
76   0.997198            0.0445227           
77   0.995658            0.0442974           
78   0.994256            0.0441634           
79   0.993189            0.0441085           
80   0.992287            0.0440771           
81   0.991447            0.0440244           
82   0.990736            0.0439468           
83   0.990166            0.0438253           
84   0.989782            0.04367             
85   0.989641            0.0435104           
86   0.989485            0.0433247           
87   0.989303            0.0431161           
88   0.989218            0.0429084           
89   0.989343            0.0427023           
90   0.989704            0.042478            
91   0.990263            0.0422295           
92   0.990999            0.0419658           
93   0.991897            0.0416928           
94   0.992962            0.0413975           
95   0.99423             0.041071            
96   0.995414            0.0406841           
97   0.996567            0.0402098           
98   0.997355            0.0396995           
99   0.997443            0.039131            
100  0.997201            0.0384468           
101  0.996305            0.0378165           
102  0.994978            0.0372276           
103  0.993717            0.0367426           
104  0.992744            0.0363932           
105  0.991688            0.0361932           
106  0.990667            0.0361109           
107  0.989841            0.0360827           
108  0.989311            0.0362207           
109  0.989439            0.0362624           
110  0.990098            0.0361132           
111  0.991174            0.0360703           
112  0.992562            0.0361231           
113  0.99405             0.0362415           
114  0.995385            0.0364777           
115  0.996665            0.0370581           
116  0.997556            0.0371506           
117  0.998101            0.0368437           
118  0.998397            0.0364759           
119  0.998538            0.0362151           
120  0.998546            0.0358257           
121  0.998567            0.035742            
122  0.99872             0.0361203           
123  0.998949            0.0372194           
124  0.999083            0.0379271           
125  0.999068            0.0375641           
126  0.999156            0.037067            
127  0.998811            0.0356999           
128  0.997803            0.0332308           
129  0.996288            0.0299292           
130  0.994662            0.0284827           
131  0.993307            0.0294563           
132  0.992156            0.031467            
133  0.991201            0.0342755           
134  0.990439            0.035992            
135  0.989798            0.0368446           
136  0.989536            0.0372104           
137  0.988958            0.0375539           
138  0.987889            0.0380292           
139  0.986492            0.039002            
140  0.984801            0.0412227           
141  0.982569            0.0442692           
142  0.979994            0.0476676           
143  0.976559            0.0524585           
144  0.973513            0.0573972           
145  0.971323            0.061094            
146  0.969737            0.0635329           
147  0.96853             0.0649634           
148  0.967944            0.0667801           
149  0.968096            0.0684541           
150  0.969099            0.069116            
151  0.970974            0.0683961           
152  0.972385            0.0709846           
153  0.973422            0.0763778           
154  0.973855            0.0861746           
155  0.973744            0.100188            
156  0.974005            0.111686            
157  0.974587            0.120284            
158  0.975428            0.125608            
159  0.97646             0.129486            
160  0.977497            0.133159            
161  0.97843             0.136062            
162  0.979881            0.139586            
163  0.981951            0.14556             
164  0.983023            0.150615            
165  0.982858            0.155371            
166  0.981665            0.161554            
167  0.978479            0.17516             
168  0.97458             0.1958              
169  0.9706              0.217036            
170  0.967244            0.239529            
171  0.955338            0.264576            
172  0.952422            0.312076            
173  0.959224            0.393738            
174  0.975674            0.528691            
175  1.01308             0.752021            
176  1.05572             1.03926             
177  1.09773             1.36842             
178  1.14007             1.75541             
179  1.18438             2.23595             
180  1.2323              2.8426              
181  1.28543             3.5741              
182  1.34734             4.45385             
183  1.42245             5.51225             
184  1.50042             6.91991             
185  1.61777             8.52436             
186  1.78487             10.3557             
187  2.01142             12.497              
188  2.32377             14.9874             
189  2.71945             18.1595             
190  3.19817             22.6083             
191  3.78686             29.4682             
192  4.89125             44.7736             
193  -8.4198             124.192             
194  16.3678             80.4074             
195  20.1762             97.8626             
196  59.6902             359.328             
197  -2268.03            23053               
198  -91.9194            1022.38             
199  48.4367             518.26              
