0  3327.63  3308
1  778.366  1035.73
2  356.963  465.026
3  189.048  236.685
4  114.877  150.44
5  78.0264  95.3314
6  57.3395  67.9285
7  45.7632  56.7641
8  39.7951  50.2862
9  35.2691  46.1579
10  33.8396  44.6036
11  30.8972  39.8606
12  32.2397  43.7673
13  30.628  41.8838
14  26.1965  33.6783
15  25.377  31.7455
16  24.8245  33.0491
17  22.6856  28.0956
18  25.0087  32.4216
19  23.4882  30.7078
20  23.2985  29.9855
21  20.6083  25.2514
22  22.5293  28.6771
23  22.0538  28.8478
24  22.5259  28.7821
25  19.321  22.2002
26  21.3685  26.4703
27  19.7286  24.3953
28  23.6803  32.4006
29  22.4593  28.2321
30  22.3551  27.9266
31  22.8624  30.8283
32  21.3204  27.8691
33  21.0469  26.9018
34  21.0596  26.8955
35  17.6721  21.1619
36  18.997  22.6921
37  18.9519  23.0208
38  19.7577  25.0902
39  18.2601  23.0059
40  17.2704  20.7148
41  15.2589  16.0642
42  14.6565  15.0216
43  14.9098  16.6842
44  14.0377  16.6379
45  13.3177  14.7066
46  16.7654  21.7015
47  13.3283  14.5027
48  13.1362  15.1364
49  13.0462  15.6036
50  11.9014  12.924
51  12.7087  14.9331
52  10.6407  10.9944
53  11.2736  11.9451
54  10.2002  10.4369
55  10.1037  10.1802
56  9.70976  9.68575
57  10.3548  9.90546
58  10.3454  10.7498
59  9.21832  8.38608
60  9.0878  8.09524
61  10.2869  9.56637
62  11.1368  11.8264
63  10.7787  10.4282
64  10.2201  9.98282
65  10.3306  10.0198
66  8.84312  8.06336
67  9.57703  9.59326
68  9.13284  8.7099
69  9.7498  9.75682
70  9.6696  10.7493
71  9.9142  10.0084
72  10.1827  9.67327
73  9.63344  9.31013
74  8.90103  8.05186
75  8.88118  7.94587
76  9.01133  8.35722
77  8.73095  8.23904
78  7.52017  6.48413
79  7.7698  6.89606
80  7.1237  6.14498
81  8.11878  7.76299
82  7.88775  7.93748
83  7.53887  6.53268
84  7.36324  6.20198
85  8.18327  7.8351
86  8.0172  8.121
87  9.08683  9.76107
88  8.91707  9.12282
89  8.58464  8.76014
90  8.83973  9.62501
91  10.1904  11.5361
92  10.4896  11.5508
93  10.1984  11.4747
94  8.80312  9.24015
95  10.382  11.5985
96  9.83856  11.1837
97  9.40564  9.95397
98  8.2248  8.07911
99  8.93492  9.94758
100  9.23105  9.56271
101  9.61959  9.82639
102  9.48782  9.49168
103  9.49233  10.1178
104  9.84247  11.3253
105  9.2449  10.3389
106  9.59515  10.845
107  7.75362  7.47957
108  7.74415  7.62691
109  7.45028  7.14398
110  7.37863  7.23225
111  9.33281  10.6068
112  8.58717  8.86598
113  9.10162  9.90859
114  9.01362  9.68396
115  8.64097  8.44337
116  9.52959  10.3558
117  9.31056  9.77203
118  8.64342  8.9914
119  7.89907  8.0279
120  7.19764  6.90885
121  7.47877  8.20868
122  7.42985  7.83658
123  7.91752  7.483
124  7.26162  6.97655
125  6.93432  6.2248
126  6.33255  5.65309
127  6.30104  5.74927
128  6.03884  5.44893
129  5.74135  4.96892
130  6.17317  5.71747
131  6.20252  5.84142
132  7.32701  8.59552
133  6.90526  7.64054
134  8.15198  9.97557
135  6.62287  7.32566
136  5.91824  6.02522
137  5.60541  5.59676
138  5.90616  6.21819
139  7.47815  8.53385
140  6.13379  6.22469
141  6.09501  5.59215
142  6.49854  7.08024
143  7.21734  8.83012
144  5.73774  5.73705
145  5.58417  4.68185
146  5.2908  4.6321
147  6.42439  7.08577
148  5.59047  4.64906
149  6.55817  6.83212
150  6.01213  5.62903
151  6.12145  6.15261
152  7.17111  8.62301
153  5.93041  6.25766
154  6.49846  7.44328
155  6.48112  6.87765
156  6.14854  6.60446
157  5.78826  5.9797
158  5.58678  5.68494
159  5.7655  6.41687
160  5.53762  5.77241
161  5.62613  6.01965
162  5.82473  6.57552
163  5.95817  6.3365
164  5.99543  6.91706
165  5.40542  5.65574
166  5.50355  6.25001
167  5.24324  5.65397
168  6.25306  7.61139
169  5.95882  6.28739
170  5.96902  6.44385
171  6.65809  8.18266
172  5.50708  5.78599
173  6.02725  6.74855
174  6.50482  7.56949
175  7.22241  8.90359
176  6.0734  6.61569
177  5.81091  5.99926
178  6.10902  6.9529
179  6.06093  6.72415
180  6.85319  8.47217
181  7.29275  9.26824
182  6.94324  8.01728
183  7.19374  8.94614
184  6.1631  6.83562
185  6.18238  6.74415
186  5.84816  5.73616
187  5.81542  5.99444
188  6.07271  6.30097
189  6.62756  7.42513
190  6.74684  7.6894
191  7.1103  8.50025
192  6.04079  6.51801
193  6.77745  7.98328
194  5.67916  5.86114
195  6.25849  7.34712
196  6.8159  8.52239
197  6.13054  7.21747
198  6.46624  7.83193
199  5.3578  5.74982
200  5.87046  6.77994
201  6.05806  7.35649
202  4.9243  5.25014
203  5.10469  5.38737
204  4.74488  4.76434
205  5.17156  5.62699
206  5.21173  5.57606
207  5.10474  5.25184
208  5.8156  6.54007
209  5.58584  6.14863
210  6.32212  7.57221
211  6.70437  8.28966
212  6.67336  8.20834
213  5.2858  5.45403
214  5.68256  6.10583
215  6.31211  7.36018
216  6.1372  6.89916
217  6.16492  6.78481
218  6.12468  6.65072
219  6.5778  7.47069
220  6.65392  7.60068
221  8.26701  10.1428
222  7.09679  8.27203
223  6.59315  7.39106
224  6.65989  7.50941
225  6.64835  7.53924
226  6.92425  7.89135
227  6.09099  6.59831
228  6.0425  6.55521
229  6.79479  7.99686
230  6.88759  8.30955
231  6.80846  8.21101
232  7.83777  10.3042
233  6.52254  7.56489
234  5.97781  6.87654
235  5.28707  5.41308
236  5.96455  6.66585
237  5.90983  6.64665
238  6.29468  7.44827
239  5.69115  6.32973
240  5.65155  6.24018
241  6.38128  7.31398
242  6.44975  7.50382
243  6.39621  7.47193
244  6.04311  6.64589
245  6.28141  7.40428
246  5.79064  6.53537
247  5.54364  5.99406
248  5.27517  5.38346
249  5.45811  5.72063
250  4.95776  4.75991
251  5.65645  6.31564
252  5.3308  5.81244
253  5.69126  6.38695
254  6.67476  8.24623
255  7.06444  8.94944
256  5.28346  5.6869
