1e-05  0  0  8.29118  0  0  0  0  0  0  0  5.73738  0  0  0
1.09199e-05  0  0  7.96978  0  0  0  0  0  0  0  5.82199  0  0  0
1.19243e-05  0  0  7.66574  0  0  0  0  0  0  0  5.90731  0  0  0
1.30212e-05  0  0  7.37849  0  0  0  0  0  0  0  5.99328  0  0  0
1.4219e-05  0  0  7.10744  0  0  0  0  0  0  0  6.07984  0  0  0
1.55269e-05  0  0  6.85201  0  0  0  0  0  0  0  6.16693  0  0  0
1.69551e-05  0  0  6.61158  0  0  0  0  0  0  0  6.25448  0  0  0
1.85147e-05  0  0  6.38554  0  0  0  0  0  0  0  6.34242  0  0  0
2.02177e-05  0  0  6.1733  0  0  0  0  0  0  0  6.4307  0  0  0
2.20773e-05  0  0  5.97425  0  0  0  0  0  0  0  6.51923  0  0  0
2.4108e-05  0  0  5.78781  0  0  0  0  0  0  0  6.60795  0  0  0
2.63254e-05  0  0  5.61338  0  0  0  0  0  0  0  6.69679  0  0  0
2.87468e-05  0  0  5.45041  0  0  0  0  0  0  0  6.78568  0  0  0
3.13908e-05  0  0  5.29833  0  0  0  0  0  0  0  6.87454  0  0  0
3.42779e-05  0  0  5.1566  0  0  0  0  0  0  0  6.96331  0  0  0
3.74305e-05  0  0  5.0247  0  0  0  0  0  0  0  7.05192  0  0  0
4.0873e-05  0  0  4.90211  0  0  0  0  0  0  0  7.1403  0  0  0
4.4632e-05  0  0  4.78836  0  0  0  0  0  0  0  7.22838  0  0  0
4.87366e-05  0  0  4.68296  0  0  0  0  0  0  0  7.31608  0  0  0
5.32186e-05  0  0  4.58545  0  0  0  0  0  0  0  7.40335  0  0  0
5.81127e-05  0  0  4.49542  0  0  0  0  0  0  0  7.49012  0  0  0
6.34566e-05  0  0  4.41244  0  0  0  0  0  0  0  7.57631  0  0  0
6.92917e-05  0  0  4.33612  0  0  0  0  0  0  0  7.66188  0  0  0
7.56631e-05  0  0  4.26606  0  0  0  0  0  0  0  7.74676  0  0  0
8.26202e-05  0  0  4.20191  0  0  0  0  0  0  0  7.83088  0  0  0
9.02165e-05  0  0  4.14333  0  0  0  0  0  0  0  7.9142  0  0  0
9.85109e-05  0  0  4.08999  0  0  0  0  0  0  0  7.99666  0  0  0
0.000107567  0  0  4.04156  0  0  0  0  0  0  0  8.07821  0  0  0
0.000117456  0  0  3.99776  0  0  0  0  0  0  0  8.1588  0  0  0
0.000128253  0  0  3.95831  0  0  0  0  0  0  0  8.23837  0  0  0
0.000140041  0  0  3.92292  0  0  0  0  0  0  0  8.3169  0  0  0
0.000152912  0  0  3.89136  0  0  0  0  0  0  0  8.39433  0  0  0
0.000166965  0  0  3.86337  0  0  0  0  0  0  0  8.47062  0  0  0
0.000182307  0  0  3.83872  0  0  0  0  0  0  0  8.54575  0  0  0
0.000199058  0  0  3.81721  0  0  0  0  0  0  0  8.61968  0  0  0
0.000217347  0  0  3.79862  0  0  0  0  0  0  0  8.69238  0  0  0
0.000237312  0  0  3.78275  0  0  0  0  0  0  0  8.76382  0  0  0
0.00025911  0  0  3.76943  0  0  0  0  0  0  0  8.83397  0  0  0
0.000282906  0  0  3.75846  0  0  0  0  0  0  0  8.90283  0  0  0
0.000308883  0  0  3.7497  0  0  0  0  0  0  0  8.97036  0  0  0
0.00033724  0  0  3.74297  0  0  0  0  0  0  0  9.03655  0  0  0
0.000368196  0  0  3.73813  0  0  0  0  0  0  0  9.10139  0  0  0
0.000401985  0  0  3.73504  0  0  0  0  0  0  0  9.16487  0  0  0
0.000438868  0  0  3.73356  0  0  0  0  0  0  0  9.22697  0  0  0
0.000479125  0  0  3.73357  0  0  0  0  0  0  0  9.2877  0  0  0
0.000523063  0  0  3.73494  0  0  0  0  0  0  0  9.34705  0  0  0
0.000571017  0  0  3.73756  0  0  0  0  0  0  0  9.40502  0  0  0
0.000623351  0  0  3.74132  0  0  0  0  0  0  0  9.46161  0  0  0
0.000680461  0  0  3.74612  0  0  0  0  0  0  0  9.51682  0  0  0
0.000742781  0  0  3.75186  0  0  0  0  0  0  0  9.57066  0  0  0
0.000810781  0  0  3.75845  0  0  0  0  0  0  0  9.62313  0  0  0
0.000884973  0  0  3.76581  0  0  0  0  0  0  0  9.67424  0  0  0
0.000965915  0  0  3.77384  0  0  0  0  0  0  0  9.724  0  0  0
0.00105421  0  0  3.78248  0  0  0  0  0  0  0  9.77243  0  0  0
0.00115053  0  0  3.79164  0  0  0  0  0  0  0  9.81954  0  0  0
0.00125558  0  0  3.80126  0  0  0  0  0  0  0  9.86534  0  0  0
0.00137014  0  0  3.81126  0  0  0  0  0  0  0  9.90985  0  0  0
0.00149506  0  0  3.82159  0  0  0  0  0  0  0  9.95309  0  0  0
0.00163126  0  0  3.83219  0  0  0  0  0  0  0  9.99508  0  0  0
0.00177974  0  0  3.84298  0  0  0  0  0  0  0  10.0358  0  0  0
0.00194158  0  0  3.85393  0  0  0  0  0  0  0  10.0754  0  0  0
0.00211795  0  0  3.86496  0  0  0  0  0  0  0  10.1138  0  0  0
0.00231012  0  0  3.87604  0  0  0  0  0  0  0  10.151  0  0  0
0.00251947  0  0  3.8871  0  0  0  0  0  0  0  10.1871  0  0  0
0.00274748  0  0  3.8981  0  0  0  0  0  0  0  10.2221  0  0  0
0.00299576  0  0  3.90901  0  0  0  0  0  0  0  10.2562  0  0  0
0.00326605  0  0  3.91976  0  0  0  0  0  0  0  10.2892  0  0  0
0.00356021  0  0  3.93033  0  0  0  0  0  0  0  10.3213  0  0  0
0.00388027  0  0  3.94067  0  0  0  0  0  0  0  10.3525  0  0  0
0.00422838  0  0  3.95076  0  0  0  0  0  0  0  10.383  0  0  0
0.00460689  0  0  3.96057  0  0  0  0  0  0  0  10.4128  0  0  0
0.00501829  0  0  3.97008  0  0  0  0  0  0  0  10.4421  0  0  0
0.00546526  0  0  3.97931  0  0  0  0  0  0  0  10.471  0  0  0
0.00595067  0  0  3.98825  0  0  0  0  0  0  0  10.4997  0  0  0
0.00647757  0  0  3.99696  0  0  0  0  0  0  0  10.5284  0  0  0
0.00704924  0  0  4.00549  0  0  0  0  0  0  0  10.5575  0  0  0
0.00766915  0  0  4.01394  0  0  0  0  0  0  0  10.5872  0  0  0
0.00834097  0  0  4.02245  0  0  0  0  0  0  0  10.6181  0  0  0
