SLACD	3	37
   1	DIS_F2P	1.000000000000000e-01	3.340000000000000e+00	0.000000000000000e+00	3.451900000000000e-01	1.243000000000000e-02	1.243000000000000e-02	3.600915437874794e+00	1.243000000000000e-02	1.700000000000000e+00	5.868230000000000e-03	-5.500000000000000e-01	
   2	DIS_F2P	1.400000000000000e-01	3.310000000000000e+00	0.000000000000000e+00	3.332300000000000e-01	6.000000000000000e-03	6.330000000000000e-03	1.899588872550491e+00	6.330000000000001e-03	1.700000000000000e+00	5.664910000000001e-03	-5.500000000000000e-01	
   3	DIS_F2P	1.400000000000000e-01	3.770000000000000e+00	0.000000000000000e+00	3.200600000000000e-01	6.400000000000000e-03	7.040000000000000e-03	2.199587577329251e+00	7.040000000000001e-03	1.700000000000000e+00	5.441020000000000e-03	-5.500000000000000e-01	
   4	DIS_F2P	1.400000000000000e-01	4.180000000000000e+00	0.000000000000000e+00	3.113200000000000e-01	8.720000000000000e-03	8.410000000000001e-03	2.701400488243608e+00	8.410000000000001e-03	1.700000000000000e+00	5.292440000000000e-03	-5.500000000000000e-01	
   5	DIS_F2P	1.400000000000000e-01	5.000000000000000e+00	0.000000000000000e+00	3.271600000000000e-01	2.290000000000000e-03	6.870000000000000e-03	2.099889962098056e+00	6.870000000000001e-03	1.700000000000000e+00	5.561720000000000e-03	-5.500000000000000e-01	
   6	DIS_F2P	2.000000000000000e-01	3.250000000000000e+00	0.000000000000000e+00	3.125000000000000e-01	3.750000000000000e-03	6.250000000000000e-03	2.000000000000000e+00	6.250000000000000e-03	1.700000000000000e+00	5.312500000000000e-03	-5.500000000000000e-01	
   7	DIS_F2P	2.000000000000000e-01	3.540000000000000e+00	0.000000000000000e+00	3.073900000000000e-01	3.690000000000000e-03	6.150000000000000e-03	2.000715703178373e+00	6.150000000000000e-03	1.700000000000000e+00	5.225630000000000e-03	-5.500000000000000e-01	
   8	DIS_F2P	2.000000000000000e-01	4.170000000000000e+00	0.000000000000000e+00	3.132800000000000e-01	3.760000000000000e-03	5.950000000000000e-03	1.899259448416752e+00	5.950000000000001e-03	1.700000000000000e+00	5.325760000000000e-03	-5.500000000000000e-01	
   9	DIS_F2P	2.000000000000000e-01	4.590000000000000e+00	0.000000000000000e+00	3.016100000000000e-01	6.940000000000000e-03	6.940000000000000e-03	2.300984715360896e+00	6.940000000000000e-03	1.700000000000000e+00	5.127370000000000e-03	-5.500000000000000e-01	
  10	DIS_F2P	2.000000000000000e-01	5.200000000000000e+00	0.000000000000000e+00	3.041100000000000e-01	4.260000000000000e-03	6.390000000000000e-03	2.101213376738680e+00	6.390000000000000e-03	1.700000000000000e+00	5.169870000000000e-03	-5.500000000000000e-01	
  11	DIS_F2P	2.250000000000000e-01	4.010000000000000e+00	0.000000000000000e+00	2.822000000000000e-01	2.820000000000000e-03	4.230000000000000e-03	1.498936924167257e+00	4.230000000000000e-03	1.700000000000000e+00	4.797400000000000e-03	-5.500000000000000e-01	
  12	DIS_F2P	2.250000000000000e-01	4.460000000000000e+00	0.000000000000000e+00	2.857600000000000e-01	4.290000000000000e-03	3.710000000000000e-03	1.298292273236282e+00	3.710000000000000e-03	1.700000000000000e+00	4.857920000000000e-03	-5.500000000000000e-01	
  13	DIS_F2P	2.250000000000000e-01	5.000000000000000e+00	0.000000000000000e+00	2.819500000000000e-01	1.130000000000000e-03	3.950000000000000e-03	1.400957616598688e+00	3.950000000000000e-03	1.700000000000000e+00	4.793149999999999e-03	-5.500000000000000e-01	
  14	DIS_F2P	2.250000000000000e-01	5.330000000000000e+00	0.000000000000000e+00	2.859200000000000e-01	8.010000000000000e-03	6.860000000000000e-03	2.399272523782876e+00	6.860000000000000e-03	1.700000000000000e+00	4.860640000000000e-03	-5.500000000000000e-01	
  15	DIS_F2P	2.250000000000000e-01	5.720000000000000e+00	0.000000000000000e+00	2.796300000000000e-01	4.750000000000000e-03	5.030000000000000e-03	1.798805564495941e+00	5.030000000000000e-03	1.700000000000000e+00	4.753710000000000e-03	-5.500000000000000e-01	
  16	DIS_F2P	2.250000000000000e-01	6.090000000000000e+00	0.000000000000000e+00	2.761400000000000e-01	8.279999999999999e-03	6.350000000000000e-03	2.299558195118418e+00	6.350000000000001e-03	1.700000000000000e+00	4.694380000000000e-03	-5.500000000000000e-01	
  17	DIS_F2P	2.250000000000000e-01	7.310000000000000e+00	0.000000000000000e+00	2.703100000000000e-01	1.541000000000000e-02	6.490000000000000e-03	2.400947060782065e+00	6.490000000000000e-03	1.700000000000000e+00	4.595269999999999e-03	-5.500000000000000e-01	
  18	DIS_F2P	2.750000000000000e-01	4.760000000000000e+00	0.000000000000000e+00	2.568200000000000e-01	2.570000000000000e-03	3.340000000000000e-03	1.300521766217584e+00	3.340000000000000e-03	1.700000000000000e+00	4.365940000000000e-03	-5.500000000000000e-01	
  19	DIS_F2P	2.750000000000000e-01	5.290000000000000e+00	0.000000000000000e+00	2.512800000000000e-01	2.260000000000000e-03	3.270000000000000e-03	1.301337153772684e+00	3.270000000000000e-03	1.700000000000000e+00	4.271760000000000e-03	-5.500000000000000e-01	
  20	DIS_F2P	2.750000000000000e-01	6.070000000000000e+00	0.000000000000000e+00	2.553100000000000e-01	3.570000000000000e-03	4.090000000000000e-03	1.601974070737535e+00	4.090000000000000e-03	1.700000000000000e+00	4.340269999999999e-03	-5.500000000000000e-01	
  21	DIS_F2P	2.750000000000000e-01	6.750000000000000e+00	0.000000000000000e+00	2.494400000000000e-01	4.240000000000000e-03	4.490000000000000e-03	1.800032071840924e+00	4.490000000000000e-03	1.700000000000000e+00	4.240480000000000e-03	-5.500000000000000e-01	
  22	DIS_F2P	2.750000000000000e-01	7.500000000000000e+00	0.000000000000000e+00	2.505600000000000e-01	5.510000000000000e-03	5.010000000000000e-03	1.999521072796935e+00	5.010000000000000e-03	1.700000000000000e+00	4.259520000000000e-03	-5.500000000000000e-01	
  23	DIS_F2P	2.750000000000000e-01	8.220000000000001e+00	0.000000000000000e+00	2.451400000000000e-01	8.090000000000000e-03	5.880000000000000e-03	2.398629354654483e+00	5.880000000000000e-03	1.700000000000000e+00	4.167380000000000e-03	-5.500000000000000e-01	
  24	DIS_F2P	3.500000000000000e-01	7.370000000000000e+00	0.000000000000000e+00	1.990500000000000e-01	1.590000000000000e-03	3.180000000000000e-03	1.597588545591560e+00	3.180000000000000e-03	1.700000000000000e+00	3.383850000000000e-03	-5.500000000000000e-01	
  25	DIS_F2P	3.500000000000000e-01	8.130000000000001e+00	0.000000000000000e+00	1.960200000000000e-01	2.160000000000000e-03	3.140000000000000e-03	1.601877359453117e+00	3.140000000000000e-03	1.700000000000000e+00	3.332340000000000e-03	-5.500000000000000e-01	
  26	DIS_F2P	3.500000000000000e-01	9.310000000000000e+00	0.000000000000000e+00	1.907800000000000e-01	3.050000000000000e-03	3.620000000000000e-03	1.897473529720096e+00	3.620000000000000e-03	1.700000000000000e+00	3.243260000000000e-03	-5.500000000000000e-01	
  27	DIS_F2P	3.500000000000000e-01	1.001000000000000e+01	0.000000000000000e+00	1.942000000000000e-01	2.330000000000000e-03	3.300000000000000e-03	1.699279093717817e+00	3.300000000000000e-03	1.700000000000000e+00	3.301400000000000e-03	-5.500000000000000e-01	
  28	DIS_F2P	3.500000000000000e-01	1.096000000000000e+01	0.000000000000000e+00	1.899300000000000e-01	4.560000000000000e-03	4.560000000000000e-03	2.400884536408150e+00	4.560000000000000e-03	1.700000000000000e+00	3.228810000000000e-03	-5.500000000000000e-01	
  29	DIS_F2P	4.500000000000000e-01	1.069000000000000e+01	0.000000000000000e+00	1.291500000000000e-01	1.030000000000000e-03	2.320000000000000e-03	1.796360820751065e+00	2.320000000000000e-03	1.700000000000000e+00	2.195550000000000e-03	-5.500000000000000e-01	
  30	DIS_F2P	4.500000000000000e-01	1.161000000000000e+01	0.000000000000000e+00	1.292100000000000e-01	1.420000000000000e-03	2.580000000000000e-03	1.996749477594614e+00	2.580000000000000e-03	1.700000000000000e+00	2.196570000000000e-03	-5.500000000000000e-01	
