THPREDICTIONS F2R10_D  Deuteron
0    10.7956             252.15              
1    11.1945             252.218             
2    11.6136             252.335             
3    12.1178             252.515             
4    12.4126             252.682             
5    12.4419             252.847             
6    12.5359             253.091             
7    12.8309             253.378             
8    13.2078             253.681             
9    13.5161             253.998             
10   13.7541             254.327             
11   14.0377             254.668             
12   14.3649             255.006             
13   14.6918             255.332             
14   15.0092             255.638             
15   15.3183             255.91              
16   15.6185             256.137             
17   15.9093             256.309             
18   16.1936             256.411             
19   16.4708             256.421             
20   16.7269             256.332             
21   16.9554             256.093             
22   17.1684             255.704             
23   17.3649             255.114             
24   17.5379             254.3               
25   17.6786             253.22              
26   17.7754             251.754             
27   17.8247             249.832             
28   17.8037             247.216             
29   17.7178             243.997             
30   17.5232             239.715             
31   17.2316             234.481             
32   16.8345             228.231             
33   16.2487             220.075             
34   15.3542             208.689             
35   14.2813             195.345             
36   12.5845             175.953             
37   10.4146             152.042             
38   7.99139             125.83              
39   5.36887             98.0683             
40   2.9913              73.305              
41   1.15009             54.4263             
42   -0.19136            41.0874             
43   -1.00253            32.8703             
44   -1.3467             28.1862             
45   -1.41851            24.6624             
46   -1.23122            21.5208             
47   -0.996929           18.9647             
48   -0.74847            16.9627             
49   -0.518668           15.7034             
50   -0.374602           15.7713             
51   -0.306113           17.2062             
52   0.197251            15.1181             
53   1.18486             10.4042             
54   1.85396             10.0988             
55   2.09582             10.7878             
56   2.28361             11.9915             
57   2.53956             13.6532             
58   2.75984             15.3674             
59   2.87837             17.2354             
60   2.92422             19.3558             
61   2.5225              15.9851             
62   1.62678             6.58952             
63   1.10339             1.05447             
64   1.00528             0.0841877           
65   1.00721             0.0640602           
66   1.00922             0.0519222           
67   1.01009             0.0449637           
68   1.00878             0.0410896           
69   1.00644             0.039994            
70   1.00558             0.0380955           
71   1.00612             0.0354067           
72   1.00598             0.0342578           
73   1.00521             0.0330584           
74   1.00412             0.032119            
75   1.00276             0.0312287           
76   1.00127             0.0305075           
77   0.99969             0.0300251           
78   0.998068            0.0297491           
79   0.99649             0.0295693           
80   0.994981            0.0293648           
81   0.993485            0.029173            
82   0.992236            0.0290771           
83   0.991607            0.0285597           
84   0.991626            0.0283773           
85   0.991645            0.0283778           
86   0.991244            0.0280914           
87   0.991044            0.0275566           
88   0.99097             0.0270312           
89   0.990658            0.0266756           
90   0.990283            0.0264264           
91   0.990134            0.0262395           
92   0.990287            0.0261149           
93   0.99103             0.0258994           
94   0.991858            0.025596            
95   0.992704            0.0254931           
96   0.994181            0.0255856           
97   0.996563            0.0257107           
98   0.998514            0.025496            
99   0.999083            0.023273            
100  0.999981            0.0226676           
101  1.00132             0.0231991           
102  1.00188             0.0232967           
103  1.00157             0.0233234           
104  1.00167             0.0236641           
105  1.00114             0.0241368           
106  0.999888            0.0245954           
107  0.998492            0.0248001           
108  0.997456            0.0247462           
109  0.996635            0.0246876           
110  0.996057            0.0246624           
111  0.995701            0.0246864           
112  0.995546            0.024732            
113  0.995626            0.024782            
114  0.995807            0.024855            
115  0.99602             0.0249822           
116  0.996294            0.0251206           
117  0.996657            0.0253018           
118  0.996988            0.0255371           
119  0.997361            0.0259081           
120  0.997977            0.0264192           
121  0.99871             0.0270004           
122  0.999466            0.0275094           
123  1.00024             0.0280094           
124  1.00111             0.0285776           
125  1.0022              0.0292362           
126  1.00327             0.0302211           
127  1.0044              0.0310136           
128  1.00563             0.0315384           
129  1.00778             0.0340209           
130  1.01012             0.0390363           
131  1.01147             0.041716            
132  1.01195             0.0412796           
133  1.01154             0.0389487           
134  1.01157             0.0388957           
135  1.01215             0.0396033           
136  1.01355             0.040085            
137  1.01512             0.0404176           
138  1.0165              0.0407856           
139  1.01775             0.0412246           
140  1.01884             0.0418052           
141  1.01975             0.0425822           
142  1.02061             0.0435079           
143  1.02148             0.0445847           
144  1.02251             0.0456767           
145  1.02384             0.046689            
146  1.0251              0.0475041           
147  1.02645             0.0481356           
148  1.02777             0.0485883           
149  1.02958             0.0489418           
150  1.03167             0.0495068           
151  1.03361             0.0508453           
152  1.03741             0.0517633           
153  1.04302             0.0519744           
154  1.04991             0.0522297           
155  1.05797             0.0528475           
156  1.06808             0.053453            
157  1.07979             0.0557332           
158  1.09565             0.0644675           
159  1.11406             0.0834601           
160  1.12693             0.0943248           
161  1.13469             0.0943426           
162  1.13567             0.0793927           
163  1.13093             0.0659306           
164  1.13021             0.0720334           
165  1.13366             0.0819004           
166  1.14209             0.088765            
167  1.15394             0.0945748           
168  1.16766             0.106136            
169  1.18321             0.11697             
170  1.20058             0.124309            
171  1.21967             0.124921            
172  1.24111             0.126626            
173  1.26506             0.129917            
174  1.29086             0.136998            
175  1.32062             0.151392            
176  1.35034             0.175587            
177  1.37879             0.200086            
178  1.40594             0.224982            
179  1.42997             0.257405            
180  1.45129             0.320761            
181  1.47325             0.386576            
182  1.49562             0.44079             
183  1.51758             0.48679             
184  1.54397             0.5031              
185  1.5662              0.570968            
186  1.58364             0.695502            
187  1.59542             0.886232            
188  1.58809             1.22692             
189  1.56694             1.67092             
190  1.54786             2.15241             
191  1.49289             2.50829             
192  1.36146             2.66357             
193  1.47981             4.16305             
194  -1.0348             21.6143             
195  0.578252            7.13886             
196  -0.343314           8.19015             
197  -0.844544           17.4695             
198  -6.92144            26.736              
199  -17.4222            103.616             
