THPREDICTIONS F2R1_D  Deuteron
0    28.2905             241.858             
1    28.3991             243.258             
2    28.544              244.532             
3    28.7287             245.676             
4    28.8484             246.675             
5    28.9098             247.523             
6    28.929              248.219             
7    28.8995             248.768             
8    28.8729             249.158             
9    28.9161             249.376             
10   29.0275             249.425             
11   29.0595             249.325             
12   29.0063             249.072             
13   28.9382             248.658             
14   28.8693             248.089             
15   28.7648             247.36              
16   28.6071             246.475             
17   28.4019             245.45              
18   28.1463             244.293             
19   27.8467             243.013             
20   27.5323             241.652             
21   27.208              240.243             
22   26.8853             238.723             
23   26.5592             236.994             
24   26.2525             235.262             
25   25.9863             233.722             
26   25.7437             232.259             
27   25.4793             230.498             
28   25.1988             228.521             
29   24.8563             225.931             
30   24.4402             222.738             
31   23.9897             219.186             
32   23.5551             215.399             
33   23.0908             211.451             
34   22.4849             207.463             
35   21.6232             203.551             
36   21.1011             199.463             
37   21.0237             195.202             
38   20.6227             191.104             
39   19.8984             187.207             
40   18.9392             183.627             
41   17.7052             180.788             
42   16.5033             178.74              
43   16.7918             174.801             
44   18.671              170.49              
45   19.7345             168.627             
46   19.9417             167.717             
47   20.0533             167.733             
48   20.2178             169.161             
49   20.703              172.304             
50   22.0031             178.166             
51   24.2755             188.383             
52   24.7248             197.262             
53   20.0827             189.865             
54   23.7118             219.603             
55   43.182              335.513             
56   49.9066             377.38              
57   26.0538             219.762             
58   7.35506             125.245             
59   31.5117             332.994             
60   86.1418             782.116             
61   87.8743             777.727             
62   37.5896             321.402             
63   7.473               51.1201             
64   1.4275              3.5395              
65   1.11823             0.916634            
66   1.03147             0.314451            
67   1.02883             0.379088            
68   1.01415             0.339042            
69   0.993687            0.227043            
70   0.978181            0.144766            
71   0.966499            0.0953016           
72   0.961124            0.0852786           
73   0.961109            0.0815672           
74   0.959744            0.0752076           
75   0.956402            0.0782418           
76   0.956789            0.0789774           
77   0.961114            0.0633592           
78   0.964003            0.0775559           
79   0.96349             0.0692596           
80   0.961501            0.0691719           
81   0.958577            0.0589809           
82   0.954526            0.0536628           
83   0.952641            0.0492277           
84   0.954204            0.0438447           
85   0.958301            0.0415956           
86   0.968439            0.045482            
87   0.977751            0.0547144           
88   0.980767            0.0736044           
89   0.981591            0.058979            
90   0.981209            0.0380905           
91   0.98033             0.0556936           
92   0.979073            0.0779734           
93   0.978225            0.0683153           
94   0.980357            0.0491964           
95   0.98043             0.0440737           
96   0.977554            0.0711676           
97   0.982733            0.0480108           
98   0.986498            0.056223            
99   0.982644            0.0541833           
100  0.978106            0.0525545           
101  0.975259            0.0619639           
102  0.970026            0.0706066           
103  0.967194            0.0887553           
104  0.958582            0.0913787           
105  0.964333            0.0747569           
106  0.98175             0.0578762           
107  0.988853            0.0602338           
108  0.990786            0.0590385           
109  0.991483            0.0591981           
110  0.99183             0.0582364           
111  0.992677            0.0616148           
112  0.993642            0.064594            
113  0.99681             0.0674886           
114  1.00248             0.0677169           
115  1.00924             0.0674506           
116  1.01597             0.0690622           
117  1.02264             0.0732503           
118  1.02729             0.0797902           
119  1.03031             0.0794895           
120  1.0317              0.0731805           
121  1.03333             0.0743317           
122  1.03678             0.0778152           
123  1.03919             0.0816109           
124  1.03855             0.0870266           
125  1.03966             0.08875             
126  1.04441             0.0856847           
127  1.04913             0.0923771           
128  1.04907             0.0865355           
129  1.04838             0.0893324           
130  1.04591             0.101009            
131  1.04232             0.109898            
132  1.03917             0.113303            
133  1.0329              0.112523            
134  1.02491             0.11105             
135  1.01974             0.115919            
136  1.01902             0.123689            
137  1.01933             0.13294             
138  1.01891             0.140498            
139  1.01732             0.146584            
140  1.01459             0.152667            
141  1.01174             0.153726            
142  1.00854             0.151241            
143  1.00589             0.144851            
144  1.00213             0.145991            
145  0.996839            0.15325             
146  0.99092             0.163903            
147  0.98527             0.17695             
148  0.978945            0.191443            
149  0.971711            0.20647             
150  0.964268            0.222207            
151  0.957638            0.23873             
152  0.95104             0.253076            
153  0.945149            0.264673            
154  0.936897            0.289249            
155  0.927507            0.330246            
156  0.926473            0.32937             
157  0.932225            0.298139            
158  0.949215            0.260813            
159  0.973269            0.336047            
160  0.987187            0.42838             
161  0.993046            0.478206            
162  0.992007            0.471103            
163  0.985335            0.441424            
164  0.97679             0.435059            
165  0.969604            0.433797            
166  0.962893            0.42646             
167  0.952339            0.417216            
168  0.947897            0.436516            
169  0.946199            0.470434            
170  0.941542            0.504761            
171  0.936292            0.535984            
172  0.934658            0.574551            
173  0.93505             0.618893            
174  0.935585            0.671726            
175  0.933392            0.733287            
176  0.927167            0.803208            
177  0.919342            0.886572            
178  0.909353            0.986662            
179  0.898658            1.10719             
180  0.88738             1.2509              
181  0.875136            1.42132             
182  0.859477            1.61842             
183  0.841342            1.84257             
184  0.826799            2.09571             
185  0.817489            2.37695             
186  0.812843            2.68956             
187  0.810551            3.04461             
188  0.815401            3.47029             
189  0.891746            4.13835             
190  0.299076            6.31589             
191  0.65219             5.19585             
192  0.695468            5.95886             
193  0.648337            6.99497             
194  0.675665            8.33399             
195  0.681698            10.1588             
196  0.925598            13.0077             
197  1.08435             20.196              
198  -0.153313           21.7311             
199  0.0211116           29.004              
