0  6.87398  15.94
1  6.46517  15.6401
2  6.21478  15.7046
3  5.86459  15.336
4  5.68693  15.0677
5  5.94789  15.3137
6  5.96714  15.8282
7  5.50792  14.8673
8  5.52426  14.862
9  5.82869  15.2523
10  5.72763  15.3294
11  5.55863  15.2177
12  5.31375  14.8718
13  5.45296  14.5951
14  5.41941  14.6649
15  5.3347  14.3592
16  5.47967  14.7158
17  5.44409  14.6096
18  5.29409  14.4356
19  5.20087  14.2782
20  5.27063  14.2307
21  5.12519  14.1645
22  4.9366  13.6736
23  4.88776  13.7215
24  5.0389  13.8465
25  5.07934  13.5906
26  5.04052  13.3528
27  4.83812  12.7921
28  5.00034  13.3785
29  5.18639  13.8289
30  5.12438  13.8782
31  4.8395  13.3272
32  5.07543  13.1958
33  4.7939  13.2115
34  4.6556  12.9114
35  4.79685  12.8043
36  4.57902  12.8036
37  4.58393  12.9059
38  4.44973  12.5799
39  4.3645  11.8295
40  4.45385  12.3733
41  4.4857  12.3865
42  4.35565  11.9397
43  4.29405  11.8437
44  4.31362  11.2864
45  4.15064  10.7984
46  4.06917  10.5864
47  4.0008  10.3228
48  4.06543  10.4743
49  4.04184  10.4471
50  3.91437  10.1459
51  4.02388  10.3867
52  4.01788  10.4362
53  4.01184  10.3984
54  4.13082  10.3988
55  3.93295  9.90907
56  3.94744  10.4708
57  3.88251  10.137
58  3.87074  9.90602
59  3.7392  9.45592
60  3.81272  9.3228
61  3.70616  8.97208
62  3.7229  8.98984
63  3.69124  8.7541
64  3.52743  8.44232
65  3.45811  7.8048
66  3.4668  8.01056
67  3.59605  8.35245
68  3.38687  7.77446
69  3.45755  8.35861
70  3.30969  7.53306
71  3.15454  6.95188
72  3.3632  6.81013
73  3.07344  6.68353
74  3.04097  6.55041
75  2.97565  6.05825
76  3.05744  6.60322
77  3.06725  6.55982
78  3.01974  6.0475
79  2.92063  6.00315
80  2.71968  5.32959
81  2.70983  5.49038
82  2.72612  5.21545
83  2.50187  4.71727
84  2.58323  4.80574
85  2.73868  5.40715
86  2.6183  4.89643
87  2.74628  5.56791
88  2.67894  5.03318
89  2.61589  4.5732
90  2.50778  4.45148
91  2.50758  4.31551
92  2.50828  4.4679
93  2.50712  4.70161
94  2.41231  4.36573
95  2.38509  4.11236
96  2.322  3.70926
97  2.42306  3.98907
98  2.32391  3.32063
99  2.32123  3.65826
100  2.37581  3.73088
101  2.41806  3.87519
102  2.40662  4.187
103  2.34824  3.75459
104  2.44566  3.7824
105  2.39716  3.75542
106  2.34693  3.69019
107  2.24493  2.92279
108  2.28627  3.13043
109  2.25718  3.22133
110  2.30811  3.49643
111  2.27753  3.30961
112  2.2833  2.80381
113  2.23607  3.05179
114  2.21093  2.8265
115  2.22355  2.97376
116  2.20914  2.94145
117  2.19834  2.89968
118  2.22987  3.00578
119  2.18161  2.77941
120  2.16739  2.60337
121  2.16636  2.60226
122  2.25115  2.65684
123  2.1775  2.53281
124  2.17736  2.6527
125  2.17715  2.57442
126  2.16966  2.55779
127  2.18049  2.61656
128  2.17825  2.71204
129  2.15931  2.5356
130  2.15687  2.52213
131  2.14863  2.51275
132  2.14121  2.51238
133  2.14592  2.53667
134  2.14591  2.56024
135  2.14451  2.4705
