1.50052  -0.587685  -0.51507
1.51877  -0.585788  -0.506705
1.53705  -0.582464  -0.497601
1.55535  -0.577669  -0.487731
1.57368  -0.571365  -0.477071
1.59202  -0.563516  -0.465602
1.61038  -0.554096  -0.453305
1.62876  -0.543083  -0.440165
1.64716  -0.530458  -0.426172
1.66558  -0.51621  -0.411315
1.68402  -0.500334  -0.395588
1.70248  -0.482829  -0.378988
1.72095  -0.463699  -0.361514
1.73944  -0.442954  -0.343165
1.75795  -0.42061  -0.323947
1.77648  -0.396687  -0.303865
1.79502  -0.371209  -0.282924
1.81358  -0.344206  -0.261136
1.83215  -0.315713  -0.238512
1.85074  -0.285768  -0.215064
1.86935  -0.254414  -0.190809
1.88797  -0.2217  -0.165762
1.90661  -0.187677  -0.139942
1.92526  -0.152401  -0.113369
1.94392  -0.11593  -0.0860645
1.9626  -0.0783284  -0.0580514
1.98129  -0.0396618  -0.0293551
2  0  -0
