0  9199.31  2462.5
1  2381.64  1277.04
2  454.163  782.911
3  404.973  745.375
4  395.681  726.127
5  407.697  750.028
6  392.663  719.911
7  396.234  732.422
8  389.906  697.077
9  392.413  723.17
10  385.216  707.752
11  389.475  716.403
12  395.637  725.92
13  379.077  686.916
14  377.888  670.589
15  384.464  621.53
16  393.465  722.007
17  361.277  574.184
18  350.999  610.973
19  362.433  659.251
20  343.945  614.161
21  309.99  321.768
22  209.946  269.697
23  218.119  361.49
24  168.484  271.455
25  191.776  314.625
26  205.055  355.354
27  157.047  275.47
28  148.266  233.862
29  241.394  342.337
30  265.329  468.743
31  214.747  380.213
32  226.207  406.884
33  206.684  367.03
34  239.992  435.37
35  179.072  302.602
36  236.564  426.228
37  225.407  406.465
38  470.417  879.751
39  337.767  625.658
40  201.172  363.446
41  129.55  221.843
42  235.571  424.243
43  228.059  412.576
44  221.967  402.317
45  250.273  454.869
46  331.116  613.039
47  244.284  445.143
48  318.983  587.777
49  210.507  373.976
50  252.523  457.368
51  225.996  402.563
52  309.329  563.317
53  255.013  457.588
54  349.416  634.468
55  423.218  775
56  368.585  667.79
57  334.194  601.064
58  171.404  290.778
59  276.924  493.442
60  185.035  317.893
61  260.56  457.824
62  175.997  302.35
63  282.073  501.614
64  313.348  562.314
65  203.699  354.127
66  189.714  327.111
67  107.886  170.437
68  108.089  168.754
69  143.146  235.078
70  103.028  158.654
71  72.6167  108.798
72  108.403  165.684
73  109.619  179.344
74  97.9776  142.542
75  112.602  187.232
76  140.046  240.579
77  74.7057  110.67
78  100.512  158.755
79  93.0279  151.409
80  79.496  130.41
81  73.3652  120.255
82  97.2834  161.823
83  49.9291  76.5262
84  52.8926  77.3013
85  21.1623  27.6286
86  18.7428  26.2238
87  20.8189  26.9825
88  20.6192  26.3859
89  15.5319  22.1313
90  15.4765  18.8385
91  14.0629  15.7199
92  18.453  22.1945
93  16.1726  19.135
94  16.7003  17.8274
95  21.6163  21.4048
96  27.2928  40.2711
97  19.5986  22.881
98  24.9763  31.402
99  26.3291  33.5489
100  25.4916  32.6051
101  26.9493  35.2401
102  21.9535  25.3315
103  24.5636  29.5884
104  23.6783  28.5649
105  24.0009  29.433
106  20.8862  23.9539
107  16.6464  18.0163
108  24.8389  33.2029
109  15.9475  16.8106
110  17.1882  17.9128
111  20.374  23.2312
112  16.9157  17.6241
113  20.2398  23.7661
114  14.3606  13.57
115  15.5893  13.9794
116  15.5172  15.1881
117  15.0225  14.6258
118  16.4367  16.8148
119  15.1676  15.5875
120  13.7342  13.3938
121  14.1756  14.792
122  11.9998  11.515
123  12.1801  11.6561
124  12.1491  12.2326
125  12.2574  11.7363
126  12.5018  12.294
127  12.7446  13.1092
128  13.4172  13.4021
129  13.4721  13.1289
130  12.85  13.1506
131  11.8846  11.8644
132  10.9533  9.46548
133  11.0723  9.8979
134  10.9579  9.98041
135  10.995  10.1025
136  11.7545  11.5952
137  11.3266  10.9551
138  10.5362  9.96318
139  9.33443  8.16744
140  9.32703  9.42766
141  10.2557  10.6986
142  9.36157  9.26675
143  9.12564  8.35493
144  8.39237  7.75666
145  9.35179  8.93294
146  8.42039  6.90981
147  8.50516  8.40027
148  7.62867  6.69108
149  7.76217  6.87057
150  8.03691  7.87359
151  8.17205  8.26698
152  7.08837  6.45635
153  6.87381  6.3692
154  6.42426  5.34269
155  6.33882  6.01224
156  6.31478  5.66045
157  6.38371  5.34172
158  6.16088  5.41675
159  6.23465  5.62083
160  5.95784  5.04909
161  6.40992  5.9677
162  6.19753  5.5059
163  6.40434  5.75076
164  6.26739  5.59248
165  5.8915  4.29259
166  5.83159  5.22267
167  5.6276  4.89023
168  5.5663  4.35468
169  5.52021  4.72386
170  5.71888  5.06881
171  5.70378  5.34642
172  5.37283  4.95088
173  5.48923  5.17883
174  5.13086  4.2775
175  5.34215  4.50659
176  5.1832  4.42599
177  4.74946  4.21279
178  4.5941  4.0298
179  4.66696  3.86515
180  4.42675  3.64793
181  4.35316  3.98753
182  4.22387  3.67904
